geneID	Compound_A_Low	Compound_A_Mid	Compound_A_High
64665	-0.465781489	-0.761115381	-0.180043748
64666	0.150576909	-2.322907684	-2.519173861
64667	-1.361559277	-3.802558397	-0.429270397
64669	-1.915652032	-1.224877103	-0.51579494
64672	-0.070794612	1.355711213	-0.59411631
64673	-0.020894271	1.102545483	-0.237539075
64677	1.241193044	0.975489398	0.869833906
64678	0.369881464	-0.91193456	0.017888447
64679	1.516907993	0.90022613	-0.678393246
64680	-1.242729056	0.626629879	0.051234339
64681	0.922624339	-0.588611462	2.088342631
64701	-0.869707172	-0.110897867	2.761518553
64702	0.433073918	0.597781789	-0.462252317
64709	1.220779958	-0.54638857	0.871482739
64803	0.063069116	2.944638004	4.417084451
64822	0.223121754	1.572162946	0.586973073
64823	-0.285310321	-0.243793795	-1.792988319
64824	-0.975061622	0.284248115	-1.430684785
64825	-0.376761809	-0.218562729	0.729179315
64826	0.242373925	0.976105635	1.430409543
64827	-0.217076722	0.063312516	-0.551199904
64828	0.629266148	1.603032216	2.52269569
64829	-1.99221988	-2.829964277	-1.400734342
64830	-0.589755122	0.058079069	-0.400033911
64831	-0.439210852	0.588232936	-1.121219586
64832	-0.853238669	-1.059629761	-0.383330551
64845	-0.244402386	-0.17895392	1.10299686
64846	1.587872016	0.921291586	4.154061245
64865	0.287972406	0.57197684	0.740502476
64896	-0.024911894	-0.340136755	-0.891330927
65023	-0.57939919	-0.460582295	-0.833536279
65024	0.766303655	2.473264754	0.249190528
65025	0.76572566	0.094653557	1.377468459
65026	0.20588937	0.490492494	1.019867694
65027	-1.607426251	-2.244621463	-1.115398044
65028	0.244870265	0.57477707	-1.780256536
65029	0.932743838	0.512518736	2.322006472
65030	-0.13472084	1.23317614	1.509590095
65032	0.273854403	-0.082637967	-1.398873877
65033	1.317270651	1.215402653	1.051426882
65034	1.881734628	0.808220553	1.168224985
65035	0.142564716	0.341075953	-0.706987473
65036	2.202355945	0.666998789	2.102840685
65037	0.716030714	1.535171811	2.570793296
65038	1.658461103	0.184489784	1.522693658
65039	1.351933311	0.803280736	0.319895124
65040	-0.640378304	-0.457911468	-1.725212822
65041	-1.543748739	-0.709273321	-2.323848999
65042	-0.950571927	-0.327778187	0.454830076
65043	0.5912224	-0.249594582	0.425430086
65044	-1.753983973	-0.826002542	-1.408621696
65045	1.502154187	-0.71833815	0.053378764
65046	0.320380978	0.818197463	1.730667685
65047	0.142358521	-0.841322997	-0.380874725
65048	1.373098229	0.001030284	1.035243161
65049	0.484169103	-0.082641628	0.340788016
65050	-0.983353198	0.665577337	-0.595124415
65051	-0.17060668	0.296942485	0.287417282
65052	-0.433012036	0.155817252	0.000499989
65053	0.683711835	1.102333193	0.340843548
65054	0.857379709	-0.241170783	1.421641469
65081	-1.699878128	0.116145315	1.537072747
65096	-1.577811841	-1.196405669	-1.709195184
65129	-0.700830493	-0.592337355	-0.547545968
65130	-0.966974929	-1.623630248	-1.526655064
65131	0.6674785	-0.086596535	-0.578948342
65132	0.391685749	-0.481410741	-1.887721368
65133	1.240088922	1.550195689	2.703624463
65134	0.810573793	2.455790572	1.6952132
65135	0.192086575	0.594768299	-0.512854102
65136	0.110422997	-1.537149737	0.050495714
65137	0.59044143	-1.590525777	-1.618680136
65138	-0.93875743	-1.895267831	-1.262876374
65142	1.103733014	1.339463506	-0.417206491
65144	-0.70224004	-1.584902008	-1.824697015
65146	-1.533252649	-1.186082456	-0.59184772
65151	-0.376289314	-0.230194008	-2.759065834
65152	-1.558665276	0.292851286	-1.016167197
65153	0.24700739	0.938110077	0.282071808
65154	-1.357041147	-1.024656774	-1.97753539
65155	0.517699484	-0.705040222	2.490114429
65156	0.387423856	-0.136040481	0.712731579
65157	-1.245861927	-0.854716703	-0.892404532
65158	0.20195404	0.307584077	0.454135851
65160	1.475992358	2.252171038	0.928073463
65161	-0.77680405	-1.121684522	-1.537347641
65162	-2.594375544	-2.1954926	-1.087258461
65164	-0.562139788	0.053643873	0.487353458
65165	-1.028620488	-0.781834693	0.654850631
65166	-0.189302881	-0.796587836	1.780371111
65168	-0.065640015	0.025795118	0.246540726
65169	0.074423659	-1.730862461	-1.976764869
65170	-0.678049779	-1.349781989	-0.810743847
65171	-1.044349058	-0.866791261	0.471261173
65172	1.184901818	1.151619855	0.687224266
65178	1.361652381	0.825796418	1.51737657
65179	1.970203707	0.469822957	0.677370067
65180	0.493940533	0.713147283	0.350334214
65182	-1.679875515	0.430397729	-0.298487724
65183	-1.474922183	-1.028927894	-0.627229443
65185	0.082428417	0.695456245	0.239848899
65186	0.866486459	-0.423404713	-0.183670973
65187	-0.186382297	1.667898356	0.378738223
65189	0.1183019	-0.167006959	0.677397184
65190	0.009781228	0.625320854	0.427580959
65191	-1.019908615	-0.457488393	-0.641862255
65192	0.271725633	0.320684821	1.663432502
65193	-0.338485843	-0.82150069	0.544358236
65195	0.514042936	1.115936494	-0.298029077
65196	2.312524518	-0.277939979	1.691125031
65197	-1.761056399	-1.304054716	-2.025981425
65198	-1.304399996	-0.752452454	-2.94325519
65199	1.524866131	0.296111671	0.272409219
65200	-1.366474726	-0.452382413	-0.460281954
65201	0.950855497	-0.356971809	-0.020386022
65202	-0.531051179	0.135652544	-0.306066183
65204	-0.592697132	-0.985727802	-0.226379284
65205	-0.448996982	-0.179972854	0.124229187
65206	2.303448772	1.670027577	-0.320972551
65207	0.737569133	1.878503761	1.267760766
65209	-0.692113355	-1.499559425	0.66436775
65210	-0.651210033	0.45355584	0.375649244
65218	0.700049593	-0.510307017	-0.852494019
65241	-0.43453887	-0.612479442	0.316061516
65248	-0.254989403	1.580506261	1.011441472
65261	-1.010868178	-1.874177093	0.786617413
65262	-0.638436285	0.314931286	0.061525923
65270	-1.318796836	-0.902595972	0.032711325
65271	1.595703428	-1.394772534	0.575727722
65272	-1.75258602	-1.650677215	-1.375060056
65274	1.112048185	0.265878268	1.088465923
65275	-0.153489751	1.361323255	1.031811266
65276	-0.012783232	0.142417756	-0.684693001
65277	0.088314882	-1.427625168	-0.52865913
65278	-1.012005173	-2.133331107	0.60350304
652928	-0.748863953	-0.545123264	-1.64633811
652929	0.634492479	0.189495658	0.42411212
652955	0.776756824	0.811832178	-0.01733984
652956	-0.235378548	-1.334377044	-1.853363326
652957	1.262957261	1.520062897	3.729565772
654441	-0.017607111	-2.015729179	-1.191422436
654482	-1.013068263	1.021124596	1.155792609
654495	-0.269241046	-0.148982899	0.410853081
654496	-0.674557132	-1.384692831	-0.653144231
65984	0.305992967	0.699964753	-1.018943704
66012	0.60924747	0.941665665	0.144003548
66013	0.103075205	1.682379488	0.231435332
66014	-0.038466916	-0.088983605	0.797781693
66015	-0.853820799	1.552662659	-0.380142665
66016	1.826138321	0.139921874	-0.70027275
66017	2.320744189	1.052434053	-0.273421526
66018	-0.918277659	0.4062218	-0.6268068
66019	-0.213755716	-0.683927396	0.507874189
66020	-1.027756614	0.693033087	0.115274868
66021	-0.34581609	1.118739065	4.216116619
66022	0.713856238	1.402178347	0.771168387
66023	0.121238196	-1.432847627	0.499182133
66024	0.615908693	0.989359951	-1.579252946
66025	-0.386502778	0.998174103	0.355142585
66026	1.17436222	-0.169923249	-0.284648834
66027	0.494685651	-0.075502603	-0.522270855
66028	0.482735131	0.159973139	0.900022605
66029	0.15999829	-0.027864554	0.103808352
66030	-0.094363237	1.256057564	1.918539169
66031	-0.310530891	-0.310692312	0.096090585
664710	-0.261219092	2.078832002	2.283258912
678726	1.076373925	1.954159276	0.450488871
678739	1.869188777	1.366569047	1.571953895
678741	2.889632015	0.526399073	0.6339587
678769	-1.298715185	1.367638966	0.611707559
678772	0.175409613	0.832408299	-1.49070186
678774	0.893278284	0.128001451	2.909885809
678893	-0.652013529	1.145428631	2.910332853
679028	1.151075395	-0.516205106	-1.221943491
679068	0.819316809	-0.530135585	1.47226058
679082	-0.711674054	-0.333899848	-0.738580439
679091	0.13432393	-0.338652147	-0.560243686
679110	0.465628319	1.063322982	0.727095367
679126	-0.660457268	0.583989102	0.062488846
679127	0.592262414	-1.087885804	-1.743022368
679135	0.784658283	1.314036378	1.880143118
679140	1.561091386	0.425757309	-0.073430194
679155	-1.273495451	-1.061173522	-2.088948562
679158	-0.095116803	0.762637421	0.217992485
679203	-0.31547163	-1.422510317	-0.834767971
679272	-0.165678529	-1.078624312	-0.707018251
679342	-0.334681652	-0.620582261	-0.16171364
679346	-1.223137516	-0.266139096	-1.802509648
679357	0.364022059	0.081087674	1.489290631
679368	-1.127050687	-0.598831918	-0.498181891
679383	-1.249210776	-1.871885482	-3.653229014
679462	-0.512934949	-1.002446537	3.877917897
679532	1.379710279	-0.328491824	1.159879816
679552	-0.312042363	0.071444994	-1.1159526
679578	1.693013564	0.227190686	1.186903903
679629	-0.413929095	-0.247322413	1.621707727
679640	0.149916304	-1.17502719	-1.161127688
679651	-0.072165593	1.934033086	1.127247185
679668	0.34158306	0.78362769	0.998025217
679692	-1.558953873	-1.035153118	1.24669568
679693	0.596920201	-1.019647477	-2.290364975
679712	2.038539927	0.948015107	0.004300059
679713	0.65095724	-0.042243953	-1.547769857
679784	-0.652751829	-0.437841265	-0.432612261
679802	-1.05466125	-1.330489189	-1.697500801
679806	-0.279046245	0.2796867	-0.102362687
679811	-0.820669447	0.005022172	2.213366191
679818	-2.581915525	1.706415328	-1.347578355
679834	0.350760251	-0.969534432	-0.912924465
679845	0.996888918	1.379253453	3.052545924
679869	-1.004916967	-0.392746631	0.131895609
679890	0.589449869	0.100515776	0.066822367
679894	0.951371271	-0.204444448	0.444434818
679898	0.142914786	-0.915710107	-0.175477129
679906	-0.155212119	-0.610684	-1.35841875
679907	0.781860659	1.779974008	-0.686327156
679921	0.203972596	0.033274129	0.239465185
679934	1.19749924	0.329338293	1.035417855
679937	0.957214043	1.29866703	5.001295257
679944	0.19449504	0.787638002	-0.178402902
679949	-0.480419603	0.260036977	0.133512812
679958	0.756550709	0.3802077	1.576201984
679994	-0.058299861	0.273931785	0.152191348
680006	-0.691417889	-1.928110503	1.050416782
680014	0.467840798	0.706866493	-0.473968232
680021	-0.234482167	-1.301608138	-0.76740348
680036	-0.146776248	-2.373301531	-1.566987424
680039	-1.166770624	-2.078275652	-0.77145804
680045	1.129701155	0.796693462	0.44737766
680047	1.384111532	0.748588877	1.164813675
680066	-0.22256382	0.071070379	-0.761127937
680076	0.58648118	-0.041160545	-0.676891777
680080	-0.122580145	-0.241540548	-0.046800242
680089	-0.759865093	-1.246758169	0.196031788
680102	-0.308584422	-0.792961531	-0.655029858
680110	-0.378179571	-0.440092343	-0.538308056
680111	-0.7753207	-1.064157163	0.685107727
680115	-1.005696927	2.211103291	-0.30459998
680117	1.467459991	0.737776549	-0.427043915
680127	1.302639994	0.161315847	-1.207851832
680130	2.644532982	-0.042730674	0.695935036
680133	-1.436163666	-0.091877989	0.87316393
680149	0.953766099	0.190589708	0.079646837
680155	0.553587244	-0.371055185	0.062203225
680172	-0.210195141	0.541805594	1.233653883
680174	0.171165849	1.772149247	0.788087119
680200	0.025975513	0.087467763	0.149520556
680201	0.598279369	0.707479388	0.632802017
680210	0.062250197	-0.197748307	2.5187182
680216	0.979479217	1.362891818	0.285685278
680222	0.387699771	1.991242289	0.379587358
680229	0.255278357	1.049467732	0.600969328
680244	-0.274562313	0.302412066	0.719608863
680248	1.235789398	1.773695901	1.127407723
680252	0.379960769	0.814732832	-1.017630918
680254	0.646071793	1.145425435	3.066614556
680259	-2.63797855	-1.147454529	0.761669947
680262	0.18090602	-0.516706546	-0.407191189
680266	2.314925025	1.331160439	1.192287791
680280	-0.479595595	-1.117107075	-0.182916425
680282	1.374264608	2.940331356	1.015645346
680308	1.276381386	2.118644874	2.082509473
680309	0.152617499	0.759554549	1.643717287
680317	-0.273906514	0.02765169	-1.90969635
680329	0.243952039	1.404160877	-0.370028385
680338	-0.527119624	-0.031880955	0.954378446
680354	0.105560184	-0.427937663	2.009674092
680378	0.175982081	0.643503658	0.157468887
680404	-0.152776619	0.738627946	1.064702789
680407	1.159964082	0.168397159	1.418011199
680409	0.589818199	1.714219157	0.016560062
680415	1.017785049	0.82681884	0.127047542
680419	0.685423839	-2.535026423	-1.25543897
680423	0.841289652	-0.423292867	0.135186098
680424	0.303026191	0.851469566	-0.327883379
680427	-1.024158942	-1.10681651	-0.858180276
680445	0.745550583	1.75231732	0.012660927
680451	1.43643913	0.984972098	1.690484232
680465	0.547345269	1.23764788	0.829758434
680466	0.605365888	0.58960087	1.736087414
680478	-0.136149653	-0.268291587	-1.315806131
680493	0.31864559	-1.309842236	-1.026604147
680531	-0.009783925	-0.018305485	-0.495087356
680532	-0.040377003	0.019526244	1.257521584
680537	-0.944978587	-0.662910846	0.648978333
680549	1.53877885	1.424144539	1.433225063
680551	1.241724678	3.111384663	1.187039969
680576	-0.866689804	-0.987410369	-1.60102772
680586	0.252563281	0.101136257	-0.315558881
680590	0.012286217	0.247765727	0.044543489
680591	1.076363231	0.03847187	1.042355823
680594	0.282325626	0.287845854	0.870894758
680609	0.567065248	1.094008664	0.326817946
680611	-0.330123991	1.023712395	0.791347643
680647	0.556216541	0.531800163	-0.097717207
680656	0.696601001	1.845988575	1.895716845
680692	-1.582972477	-1.63652649	0.242206968
680702	1.641556889	0.497851782	-0.78713684
680712	1.644976574	0.021542728	-0.707834814
680717	1.156982281	0.3685839	2.436439166
680724	-1.085495908	-2.684318872	-1.154407111
680726	0.188339375	1.419208018	1.061626514
680728	0.809547051	1.577632777	0.706708453
680737	0.398243315	-1.651629597	0.320618294
680747	0.928995217	0.913498619	2.116558949
680751	-0.143339488	0.984520469	2.425725677
680752	-1.377090749	0.747962488	-1.13349346
680770	-0.687669122	-0.107305481	-1.134221928
680782	-1.471540875	-0.679916639	-0.396261714
680794	-1.758035538	0.0074037	-1.943603667
680810	0.418361377	0.563870413	0.82086479
680833	0.235209326	0.703508273	0.223929181
680835	-1.498242696	-2.726326223	-0.453890008
680860	-0.703343237	-1.481350068	0.659324774
680874	0.685312749	-2.378156966	-0.115465182
680875	0.449513863	0.267999439	-1.194718345
680883	1.264871469	-0.45259733	-0.672765344
680885	-1.583259023	-0.22393159	1.008079357
680891	1.287391143	1.060645203	3.000002244
680915	-0.581129509	-0.963728997	-0.085296617
680928	-0.869748027	-0.449728459	-0.327133935
680931	1.145318155	0.259845749	-1.210418767
680945	-0.183622309	-0.56160083	2.815745031
680971	-0.279805324	-0.148064556	-0.960846446
680987	0.30739489	0.386278026	0.845730387
681004	-0.716440755	-0.195014018	-1.459392689
681008	2.114816082	0.106543512	0.527617493
681012	-0.105507306	-1.520064065	-1.010760991
681021	1.929085751	0.334739855	-1.319141062
681023	-1.156433852	0.088792235	-3.155874742
681024	0.65836556	0.826439501	-0.467355943
681037	1.767350345	2.098700465	1.613070781
681050	-0.532966696	-1.613470961	-0.228097107
681059	-0.082026746	-0.443718534	0.622556361
681062	-0.433320581	-0.084495239	1.812316481
681066	0.369978098	-0.088433551	-1.057894484
681096	0.161544733	-0.734650534	-0.507126044
681123	0.365923677	0.11027183	1.348164019
681167	0.03305214	0.097720022	-0.798401065
681178	1.91418946	2.051758136	2.360946473
681186	-0.850363872	-1.448619665	-3.204666251
681210	1.213231903	2.605128429	0.657542137
681211	0.624632808	1.291085392	1.060839116
681217	1.357688165	1.914513057	-0.221125178
681219	1.116516215	0.855177856	1.883597698
681234	-0.999826871	-1.710669423	-1.002735336
681249	-0.730115049	-0.116459686	0.271092025
681282	1.488902918	1.907248615	2.971104796
681287	-0.07658671	0.513090631	2.526726863
681288	1.348620547	0.361589728	-0.330134515
681292	0.638094772	1.017645002	2.730280637
681309	-0.360168763	-0.542324121	0.293711417
681315	0.278893307	1.933408694	0.686432774
681316	2.086196339	1.530508362	-0.4210258
681337	0.764389429	1.356961081	4.359472299
681352	-0.406635086	0.244504497	-1.064909434
681359	-0.322354053	-0.707611983	0.624926337
681361	-0.056273866	-0.117905184	-0.937340154
681367	1.98977503	1.295277292	0.663949685
681371	-0.458811015	-0.750537518	-0.027621365
681377	-0.157059103	0.253206688	0.156468999
681383	0.266585557	-0.422233812	1.169359672
681389	0.455360492	-0.270704254	0.313086766
681410	0.334254505	0.204091371	-0.26780047
681415	-0.49092415	-0.273961985	-0.07186896
681418	0.328422611	0.504599985	0.246914965
681429	-1.11211383	-1.121598612	-1.768630857
681433	0.793051309	-0.440741436	0.034697874
681578	0.648869946	1.655681743	0.621463525
681647	0.126340151	1.452354991	0.224109839
681665	-0.883397668	-0.298056573	-0.232273662
681708	0.638628822	-0.126206512	-0.462083858
681740	-0.053234709	-0.782618768	-0.718377153
681825	0.487871526	-0.991533432	1.423978493
681849	-0.307850636	0.181722636	-1.92952513
681896	1.467117348	1.077424465	1.75738748
681913	0.277667557	-0.0742981	-1.76741949
681924	-0.477544539	0.80574019	-1.399843461
681936	1.186660226	1.712548608	0.169736546
681943	-0.480185692	1.563100074	0.815945741
681944	0.607369047	-1.27265203	-2.118649248
681989	1.827326931	1.823135792	2.886470695
681996	0.329464986	-0.741554693	-1.149194066
682006	-1.039331543	1.514967842	0.779514417
682010	-0.645215806	-0.978621815	-2.481417847
682033	-0.362360642	0.139542389	0.827595795
682058	-1.851891641	-1.667540879	-1.578308758
682097	1.008361579	-0.00666347	0.614626861
682105	-0.132979969	0.932278401	-1.005780922
682225	1.243735165	0.269439181	0.34635256
682357	1.300166894	0.239038823	0.021152242
682360	-0.162406345	0.42855448	1.945355027
682390	1.063971605	-0.204599135	1.530558816
682404	-0.309303277	1.275884618	0.97404415
682408	1.18588036	-0.12258047	0.701708556
682431	0.029839804	2.113520713	0.859360642
682445	1.999330018	-0.702049716	-0.262365242
682457	0.103056536	-0.079902657	0.548339184
682469	-0.618556305	-0.756469055	0.78820872
682507	0.05366571	1.09663717	0.7439827
682837	-0.239167875	-1.411527136	-0.878378017
682902	2.111608131	-0.195317271	0.024058911
682908	-0.497732085	-1.167735998	-0.207266853
682914	-0.307923292	1.311334901	-1.360111946
682920	-0.727235584	-1.838488661	-1.785035906
682930	0.047999929	-1.384765982	-0.553207431
682937	0.686288367	0.2255838	0.647423487
682967	-0.220181222	0.178253145	-0.237146204
682978	1.29545169	-0.239915479	0.099924957
682988	-0.753959881	-0.577836505	-0.377090612
682999	1.013134337	-0.682367366	1.984237014
683007	-0.814641368	0.365252008	0.440659107
683077	0.763262985	1.81763765	0.139180517
683206	0.270903381	0.414918515	1.40398627
683313	0.405680992	-0.056510025	0.762983434
683381	1.244023511	0.20066148	-1.663696988
683402	0.477128203	0.332817526	1.046198794
683404	-0.055899074	1.248986819	1.130111302
683415	2.002345683	0.752968637	2.401868897
683460	1.081512749	0.656905805	1.46907891
683470	-0.888244649	-0.455548814	-2.475055459
683504	0.385779846	0.872918044	1.25701267
683508	-0.707692744	1.707714569	0.228942943
683512	-1.075599938	0.399151074	-0.832240232
683514	-0.759191615	0.113739987	0.880236231
683519	0.280272182	-1.839864867	-1.472923813
683522	-0.079511063	-0.720336045	-0.271485835
683570	-0.75014495	1.451198783	2.506827417
683613	-0.332990074	-0.313522007	-0.083259677
683626	0.60601116	0.511329923	5.346968563
683630	0.685465127	0.694200592	1.27588657
683667	-1.013050034	-0.295007833	1.74137702
683674	0.350389465	-1.182435043	-1.151233659
683687	-0.652838001	-0.876381097	-0.638780967
683713	1.181442057	-0.119849965	-0.017628537
683720	-0.407052473	0.289434452	3.501724517
683722	1.069515356	1.017762337	1.808669543
683758	0.173887429	3.021734076	1.940020368
683788	-0.054131609	-0.945074949	-1.165996502
683897	-0.594749781	-1.331605455	-3.270037144
683923	2.058944252	-0.060853005	0.315255806
683927	-0.063966438	-0.176046776	0.311593846
683955	1.426176251	1.153379064	0.131944353
683980	1.446802484	1.502420003	1.256004227
683983	0.400827002	1.151787778	1.912900607
684028	0.136411418	1.626282158	-1.444892532
684035	-0.504721223	0.004060165	3.96434571
684050	-2.158178748	-1.802199315	-2.084711492
684055	0.496281531	1.217108298	-1.148016256
684097	-0.054638522	-0.554557509	-0.991982188
684111	-0.957589032	-0.670163177	0.286887439
684112	0.64215416	1.578943654	1.186590595
684122	-2.833538786	-3.075844574	-3.015900791
684148	-0.507324425	0.550107057	0.451057003
684158	1.219525642	0.57324355	0.882085065
684173	-1.071220395	-0.684529852	-1.006461135
684192	-0.214714613	-0.098885956	-1.881743182
684193	0.540896266	1.869048911	3.616601695
684233	1.179930813	0.197666977	-1.23626331
684258	-0.666401666	-0.984775285	0.165106863
684297	-0.961995836	-0.54355221	-0.705807173
684304	0.973730197	-0.546566043	0.434180841
684314	-1.02112483	-1.839621467	-0.630107999
684322	-0.640898357	-0.260863167	0.701756602
684352	0.764640183	0.420696435	1.433711236
684425	-0.872241402	-0.78768309	-0.795868969
684440	0.389462415	1.10267929	5.964142586
684441	0.695610829	-1.333880161	-0.609972536
684444	0.768831548	1.586475099	-0.292720088
684480	1.372745923	-0.63830772	0.32523777
684516	1.101997216	0.568574597	-0.974548628
684527	-1.143079034	-2.056908041	-2.636392718
684529	0.199946495	1.055495305	2.315562764
684536	0.687771601	-0.776708086	2.72083165
684538	-0.082373323	0.031107138	-1.125762348
684755	0.452383645	1.409280597	-0.0857494
684771	0.510418231	2.139446687	-0.049888395
684800	0.047994816	0.767056764	1.54352417
684811	-0.256563111	-0.969375316	0.056063431
684828	1.844407587	0.06634662	-1.03820043
684830	0.674344242	0.750315835	1.81656247
684841	0.505282884	0.337802704	1.135312709
684903	1.394160679	0.344183775	-0.01854075
684934	0.710835412	-0.312385819	-0.549440637
684961	0.417131123	1.593871766	1.046106647
684972	0.641707735	0.64379378	-0.015028086
684979	-0.116483431	0.710138474	1.728561458
684980	0.433508356	0.233656005	1.84412033
684996	0.445913606	0.113691057	0.705946559
684998	1.114834088	0.010260254	-0.151736677
685001	-1.382855933	-0.482161304	-1.044998726
685004	0.195114944	0.242827885	1.051571528
685009	-0.489993344	0.511541961	-0.213262501
685029	0.917319219	1.068086635	-0.430413965
685045	1.347663855	-0.741600092	-0.064797045
685055	-0.443904996	0.650459781	1.974828212
685059	2.111178465	1.561641096	2.615614792
685067	1.606990421	2.080199046	0.002263896
685072	-0.534156284	-0.363576236	0.40654099
685076	-0.797347553	0.295103552	-1.469432755
685079	0.793913956	0.338768629	-1.852603279
685082	0.712885413	-0.497508047	-0.674190458
685088	1.21794023	0.428542591	1.138822551
685131	0.634901402	-0.443449514	1.241189282
685144	-0.057052564	-1.468086246	-1.456913992
685152	-0.021358676	-1.147786797	-0.605758985
685153	-0.97740008	-0.641360736	-1.079381184
685158	-2.24733604	0.643867706	0.131503619
685161	-0.266644273	0.831522623	0.247360076
685169	-1.200208443	0.065425074	-0.518040294
685174	0.13661217	0.048399821	1.969517409
685179	0.69077583	-0.998736385	0.357600375
685216	-0.67688023	0.688639739	-0.416066421
685232	-0.772422204	-1.000830457	0.967775341
685233	-0.744617973	0.390334755	-0.657832484
685243	-0.370361442	-0.593389094	2.150694273
685258	-1.482007019	-0.623678627	-2.447809725
685269	-1.336435089	0.138295212	-0.998296884
685271	-0.043352887	-0.427200239	-0.549571518
685277	-0.44996838	-1.791553221	-2.428395595
685284	-0.542430223	1.872757741	2.689031203
685322	0.649111952	0.615856198	-0.131129401
685332	0.857616576	0.293616326	0.728544314
685374	-0.048363521	-0.020603171	-0.074181446
685384	-0.108917365	0.246382383	-0.238754611
685385	0.448163248	0.646489622	-0.463232123
685398	-0.557951087	-1.162582467	1.012803261
685405	0.678362982	-1.377493656	-0.532766485
685425	0.573940123	-0.618502847	2.558335392
685433	2.220753197	1.633202767	1.121991388
685448	-0.645118853	3.741979356	-1.883701742
685451	0.930834557	0.074679687	0.948079724
685462	-0.550051293	-0.046045191	-0.266196087
685465	-1.251294345	-1.316402551	-0.977183329
685474	-0.785717007	-1.902542973	0.628686281
685487	-1.233980408	0.246893525	0.81666564
685539	-0.018166521	-0.403523018	-0.926413726
685545	0.330330413	2.375419866	3.065397094
685574	0.297801396	1.972815592	0.62795888
685579	-0.963232256	-0.486920777	0.734960639
685607	-1.090299326	-2.407216793	-3.846184755
685611	-0.513534857	-0.947570068	-0.628765784
685612	0.724881094	2.508627153	-0.05554374
685619	0.843918394	-0.459841214	-1.57554696
685620	1.302279076	-0.872338243	1.004467733
685634	0.775839101	-0.596897344	-0.22565232
685646	-0.270041277	0.155095027	-1.156391487
685656	0.412016144	0.570714489	-0.788907295
685664	0.290216798	-0.021563797	-0.949650908
685679	0.360206868	0.984925229	2.728565535
685691	1.12414491	1.188308765	1.210029619
685692	0.510916297	1.142675793	0.519808196
685697	-1.411391077	-0.158023205	-0.015716141
685707	-1.504529795	-1.388817614	-3.911085494
685729	-0.201643525	0.718209269	0.096559457
685756	-0.319338415	0.847779461	-1.271076327
685781	0.343665762	0.382157305	-0.953715901
685814	0.506361986	0.984118882	1.711701352
685823	0.637316218	0.467731948	0.709689916
685826	0.216871469	0.040446619	-1.012483852
685834	-0.82160167	-0.737080351	-1.69645944
685839	-1.243446659	0.39664971	0.052829856
685849	0.81765899	1.293786059	0.261759267
685859	0.457046378	2.21172713	4.248905489
685879	-0.12103587	1.458617536	1.482121246
685882	-1.452910646	-1.607859442	-1.272440975
685888	0.911334335	1.061425434	2.546884884
685890	0.095462061	-1.364888177	0.107176308
685912	0.861365948	1.288982617	1.307539296
685928	-1.216398887	-0.642137994	-0.694115087
685964	-0.442167127	-1.807820301	-2.252879758
685999	-0.451054788	-0.699909141	-2.048538593
686019	0.652759886	0.641709301	0.859451384
686032	1.940212298	0.024197042	-1.514779232
686091	-0.038658123	-0.833448215	0.705785001
686098	-0.923371718	-0.204242436	1.712339001
686103	2.143775423	0.629729196	0.003245117
686117	0.001462312	2.063805116	1.072950023
686120	-0.388196348	0.623888641	0.468692687
686132	0.243808905	0.204314565	0.609248162
686143	0.858448445	1.443887061	1.29742747
686179	0.190084993	0.078483279	-0.866380838
686189	0.378673929	0.331951534	0.378253578
686234	0.431065277	-0.260889986	-0.554570894
686240	-0.259381233	0.532632347	0.50984035
686295	-0.367562826	-1.214856019	-0.133558642
686298	0.317580149	-1.465562936	-0.793133852
686310	-1.116844971	-1.55678488	1.303290924
686323	-0.771776838	-1.911473831	0.25336407
686326	-0.349319997	0.780848835	1.751126742
686393	0.206117336	1.061103258	1.57975587
686412	-0.252089381	-0.04044418	-0.781675798
686432	0.571306454	-0.561615691	-0.116959131
686505	-0.793246313	-2.013222495	-2.798617777
686506	-0.192000438	-0.394534794	-0.213963917
686539	-0.352827852	-0.249820912	-1.870869418
686590	-0.595651967	-1.623153956	-0.557809916
686610	-1.30269596	-0.144000861	-1.921049308
686774	-1.961816901	-3.992971158	-4.503390389
686781	1.334598924	0.429772081	-0.478767775
686809	-0.666512155	0.31975943	1.448449108
686841	2.96963005	2.420026324	2.238376045
686883	0.111748635	-1.129370175	-2.093399416
686980	-0.448007755	-2.638338331	-3.226572891
686999	0.590786927	0.072657236	-0.734804879
687008	0.00921494	1.013213931	0.054376627
687022	-0.965671863	-0.971935739	-0.406678929
687029	0.658870344	1.772382783	1.39858272
687030	-1.091243655	0.811092435	-0.566294206
687031	0.556477874	-0.885581224	-0.189609113
687035	-0.563232302	0.271261999	-1.109486483
687064	-0.290060768	0.313994826	-1.10650779
687090	0.229199531	-0.198855779	1.318693726
687105	-0.836958346	0.816551767	1.097574489
687118	0.773014847	1.963117593	1.008624233
687147	1.203109508	0.84980749	-0.301914498
687192	-0.193021503	0.405885509	-1.481400722
687208	1.885347141	2.130005142	0.116270082
687266	0.797461191	0.56802024	0.933930138
687295	0.413554782	0.837609599	1.493296867
687346	-1.526281499	-0.27539211	0.221263044
687358	-1.204487164	-1.79584836	-1.79411206
687399	-2.162192872	-0.065647621	-3.061591834
687424	0.72091277	-0.624453814	-1.215615048
